store_id,store_address,product_id,sku_id,master_product_id,name,trademark,presentation,price,in_stock,category_name,cold_beer
184924,,2115195685,184924_2115195685,1008864,Antares Cerveza Lager Porron,Antares,1 x 330 mL,3789,True,Cervezas,False
184924,,2115299987,184924_2115299987,1049259,Stones Cerveza Maracuyá,,1 x 473 mL,2889,True,Cervezas,False
184924,,2115221134,184924_2115221134,1014217,Warsteiner Cerveza 330 ml,,1 x 330 mL,3509,True,Cervezas,False
184924,,2115096847,184924_2115096847,993850,Estrella Galicia Cerveza 0.0 Tostada Lata 330ml,Estrella Galicia,1 x 330 mL,3899,True,Cervezas,False
185340,,2469372,185340_2469372,428367,Heineken Cerveza Rubia,Heineken,1 X 473 mL,3926.15,True,Cervezas,False
185340,,1074483987,185340_1074483987,96872,Heineken Cerveza Rubia en Lata,Heineken,1 X 710.0 mL,5872.65,True,Cervezas,False
185340,,2112599376,185340_2112599376,186987,Rabieta Cerveza Helles Munich,Rabieta,1 X 473 mL,2029.5,True,Cervezas,False
185340,,2539095,185340_2539095,188850,Corona Cerveza Rubia,Corona,1 X 710 mL,6150.38,True,Cervezas,False
185340,,2115299986,185340_2115299986,1049258,Stones Cerveza Lemon,,1 x 473 mL,2889,True,Cervezas,False
185340,,2111346548,185340_2111346548,85169,1890 Cerveza Rubia,1890,1 X 473 mL,2439,True,Cervezas,False
185340,,2114120281,185340_2114120281,156789,Schneider Cerveza Lager,Schneider,1 X 710 mL,2872.35,True,Cervezas,False
185340,,2482872,185340_2482872,442634,Cerveza Andes Origen Ipa 473 cc,Andes Origen,1 X 473.0 mL,2759.25,True,Cervezas,False
185340,,2482871,185340_2482871,162208,Corona Cerveza Tipo Lager 330 ml,Corona,1 X 330.0 mL,3741.75,True,Cervezas,False
185340,,2114951104,185340_2114951104,948216,Schneider Bebida Refrescante Remix Limón,Schneider,1 x 473 mL,2155.3,True,Cervezas,False
185340,,2469564,185340_2469564,16264,Schneider Cerveza Rubia Lager,Schneider,1 X 473.0 mL,2249.25,True,Cervezas,False
185340,,2482855,185340_2482855,288202,Cerveza Brahma Chopp 473 cc,Brahma,1 X 473.0 mL,2241.75,True,Cervezas,False
185340,,2469339,185340_2469339,262474,Cerveza Andes Origen Rubia 473 cc,Andes Origen,1 X 473 mL,2759.25,True,Cervezas,False
185340,,2114262372,185340_2114262372,581510,Amstel Cerveza Lager,Amstel,1 X 710.0 mL,2924.35,True,Cervezas,False
185340,,2482879,185340_2482879,606296,Amstel Cerveza Lager Pura Malta ,Amstel,1 X 473 mL,2331.75,True,Cervezas,False
185340,,2114084425,185340_2114084425,612401,Michelob Cerveza Light Ultra,Michelob Ultra,1 X 473 mL,2487.2,True,Cervezas,False
185340,,2482874,185340_2482874,43389,Heineken Cerveza Original,Heineken,1 X 330 mL,4919,True,Cervezas,False
185340,,2482851,185340_2482851,628296,Cerveza Patagonia Amber Lager 730 cc,Patagonia,1 X 730 mL,5856.75,True,Cervezas,False
185340,,2469409,185340_2469409,442640,Cerveza Andes Origen Roja 473 cc,Andes Origen,1 X 473 mL,2744.25,True,Cervezas,False
185340,,2482839,185340_2482839,228999,Cerveza Patagonia Amber Lager 473 cc,Patagonia,1 X 473 mL,4296.75,True,Cervezas,False
185340,,1074392831,185340_1074392831,14038,Pampa Brewing Amber Ale Lata 473ml,Pampa,1 X 473 mL,2693.65,True,Cervezas,False
185340,,1074392807,185340_1074392807,2621,Rabieta Cerveza Red Honey,Rabieta,1 X 473 mL,3467.15,True,Cervezas,False
185340,,1074392811,185340_1074392811,48040,Antares Cerveza Artesanal Honey,Antares,1 X 473 mL,4729,True,Cervezas,False
185340,,2114630022,185340_2114630022,285422,Salta Cerveza Cautiva Roja,Salta,1 X 473 mL,3529,True,Cervezas,False
185340,,2114263233,185340_2114263233,448096,Imperial Cerveza Roja Amber Lager Lata,Imperial,1 X 473 mL,2796.75,True,Cervezas,False
185340,,1074392815,185340_1074392815,86175,Rabieta Cerveza Irish Red Ale,Rabieta,1 X 473 mL,3458.65,True,Cervezas,False
185340,,1074392805,185340_1074392805,16183,Kunstmann Torobayo Lata 470ml,Kunstmann,1 X 470 mL,5179,True,Cervezas,False
185340,,1074392822,185340_1074392822,57990,Antares Cerveza Scotch,Antares,1 X 473 mL,4749,True,Cervezas,False
185340,,2111346558,185340_2111346558,288198,Cerveza Patagonia Ipa 730 cc,Patagonia,1 X 730 mL,3864.5,False,Cervezas,False
185340,,2533056,185340_2533056,363386,Cerveza Temple Scottish 473 cc,Temple,1 X 473 mL,4389,False,Cervezas,True
185340,,2114263236,185340_2114263236,616408,Imperial Cerveza Sin Alcohol Roja,Imperial,1 X 355 mL,1399,False,Cervezas,False
185340,,2482853,185340_2482853,300550,Cerveza Quilmes Stout 473 cc,Quilmes,1 X 473 mL,2279.2,True,Cervezas,False
185340,,2482873,185340_2482873,13942,Imperial Cerveza Negra Cream Stout en Lata,Imperial,1 X 473 mL,3869,True,Cervezas,False
185340,,1074804154,185340_1074804154,299187,Guinness Cerveza Extra Stout,Guinnes,1 X 473 mL,4002.65,True,Cervezas,False
185340,,2114869440,185340_2114869440,299182,Pampa Brewing Nitro Cream Stout 473ml,Pampa,1 X 473 mL,2982.65,True,Cervezas,False
185340,,2115299987,185340_2115299987,1049259,Stones Cerveza Maracuyá,,1 x 473 mL,2889,True,Cervezas,False
185340,,2114566587,185340_2114566587,264275,Kostritzer Cerveza Schwarzbier,Kostritzer,1 X 500 mL,7009,True,Cervezas,False
185340,,2114629803,185340_2114629803,629042,Stella Artois Cerveza,Stella Artois,1 x 330 mL,3381.75,True,Cervezas,False
185340,,2469547,185340_2469547,37640,Cerveza Budweiser 473 cc,Budweiser,1 X 473 mL,2631.2,True,Cervezas,False
185340,,2469371,185340_2469371,597816,Cerveza Miller,Miller,1 X 473.0 mL,3979,True,Cervezas,False
185340,,2469420,185340_2469420,63327,Stella Artois Cerveza Rubia,Stella Artois,1 X 473 mL,3306.75,True,Cervezas,False
185340,,2469389,185340_2469389,156749,Cerveza Quilmes Clásica 473 cc,Quilmes,1 X 473 mL,2129.25,True,Cervezas,False
185340,,2114084426,185340_2114084426,595866,Stella Artois Cerveza Premium Lager,Stella Artois,1 x 710 mL,4432.35,True,Cervezas,False
185340,,2114629797,185340_2114629797,620352,Miller Genuine Draft Cerveza,Miller,1 X 330 mL,4317,True,Cervezas,False
185340,,2114263234,185340_2114263234,354442,Miller Cerveza Genuine Draft en Lata,Miller,1 X 710 mL,4971.65,True,Cervezas,False
185340,,2114318537,185340_2114318537,681636,Corona Cerveza Cero,Corona 0,1 X 330 mL,2638.3,True,Cervezas,False
185340,,1074485103,185340_1074485103,32074,Imperial Cerveza Lager Dorada Lata 710ml,Imperial,1 X 710 mL,4308.65,True,Cervezas,False
185340,,1074392820,185340_1074392820,74252,Pampa Cerveza Dorada Lata 473 ml,Pampa,1 X 473.0 mL,2527.2,True,Cervezas,False
185340,,1074392810,185340_1074392810,186129,Pampa Brewing Cerveza Honey Lata 473 ml,Pampa,1 X 473 mL,2676.65,True,Cervezas,False
185340,,2528354,185340_2528354,271499,Cerveza Quilmes 0% 473 cc,Quilmes 0,1 X 473 mL,1700.3,True,Cervezas,False
185340,,2469589,185340_2469589,196655,Imperial Cerveza Extra Lager,Imperial,1 X 473 mL,3539,True,Cervezas,False
185340,,2115096846,185340_2115096846,993849,Estrella Galicia Cerveza sin Gluten Lata 330ml,Estrella Galicia,1 x 330 mL,3619,True,Cervezas,False
185340,,1074518352,185340_1074518352,673325,Antares Cerveza Ipa,Antares,1 x 473 mL,4519,True,Cervezas,False
185340,,2533061,185340_2533061,156788,Imperial Apa Cerveza American Pale Ale Rubia,Imperial,1 X 473 mL,3819,True,Cervezas,False
185340,,2114708567,185340_2114708567,837368,Imperial Cerveza Golden,Imperial,1 x 330 cc,3167.2,True,Cervezas,False
185340,,1074392823,185340_1074392823,90470,Pampa Brewing Cerveza IPA Lata 473 ml,Pampa,1 X 473 mL,2991.15,True,Cervezas,False
185340,,2533049,185340_2533049,362210,Imperial Cerveza Ipa,Imperial,1 X 473 mL,3789,True,Cervezas,False
185340,,2114631084,185340_2114631084,753489,Blue Moon Cerveza Belgian White,Blue Moon,1 x 355 cc,5889,True,Cervezas,False
185340,,2115034643,185340_2115034643,981051,Michelob Ultra Cerveza,Michelob Ultra,1 x 275 mL,2863.2,True,Cervezas,False
185340,,2114871768,185340_2114871768,916751,Cerveza Guinness Hop House,,473 mL,3263.2,True,Cervezas,False
185340,,2114629634,185340_2114629634,43537,Miller Cerveza Rubia,Miller,1 X 600 mL,6469,True,Cervezas,False
185340,,2114084532,185340_2114084532,604026,Cerveza Stella Artois 0% 473 cc,Stella Artois 0,1 x 473 mL,2841.75,True,Cervezas,False
185340,,2114970867,185340_2114970867,955344,Asahi Cerveza Dry,,1 x 330 cc,4491.75,True,Cervezas,False
185340,,1074392829,185340_1074392829,94687,Rabieta Cerveza Golden Ale,Rabieta,1 X 473 mL,3247.2,True,Cervezas,False
185340,,2114833020,185340_2114833020,871704,Heineken Cerveza Sin Alcohol,Heineken,1 x 473 mL,2967.2,True,Cervezas,False
185340,,2114887563,185340_2114887563,830900,Cerveza Brahma 710 mL,Brahma,710 mL,3016.3,True,Cervezas,False
185340,,2114967292,185340_2114967292,234919,Peroni Cerveza,Peroni,1 X 330 mL,3726.75,True,Cervezas,False
185340,,2533062,185340_2533062,156784,Imperial Cerveza Ligera Golden,Imperial,1 X 473 mL,3589,True,Cervezas,False
185340,,2114564915,185340_2114564915,128218,Starberg Cerveza Lager,Sol,1 X 500 mL,1934.25,True,Cervezas,False
185340,,2114481639,185340_2114481639,763757,Cerveza Patagonia Lager Del Sur 730 cc,Patagonia,1 X 730 mL,5879.25,True,Cervezas,False
185340,,2114318535,185340_2114318535,681638,Corona Cerveza,Corona,1 X 473 mL,3831.75,True,Cervezas,False
185340,,2114434307,185340_2114434307,688392,Antares Cerveza Lager,Antares,1 x 473 mL,4029,True,Cervezas,False
185340,,2114481637,185340_2114481637,763756,Cerveza Patagonia Lager Del Sur 473 cc,Patagonia,1 X 473 mL,4289.25,True,Cervezas,False
185340,,2115129133,185340_2115129133,998321,Ipa Cerveza Antares Especiales Sin Alcohol,,1 x 473 mL,6779,True,Cervezas,False
185340,,2115002412,185340_2115002412,967817,Corona Cerveza 0.0,,473 mL,2526.3,True,Cervezas,False
185340,,2114238683,185340_2114238683,93612,Antares Cerveza Caravana Session Ipa,Antares,1 X 473 mL,4689,True,Cervezas,False
185340,,2114833047,185340_2114833047,41331,Santa Fe Cerveza Rubia,Blonde,1 X 473 mL,2899,True,Cervezas,False
185340,,2482833,185340_2482833,13982,Grolsch Cerveza Pilsner,Grolsch,1 X 473 mL,4499,True,Cervezas,False
185340,,2114629949,185340_2114629949,532515,Grolsch Cerveza Ipa,Grolsch,1 X 473 mL,3073.85,True,Cervezas,False
185340,,2114897271,185340_2114897271,25531,Bitburger Cerveza,Bitburger,1 X 330 mL,4949,True,Cervezas,False
185340,,1074485096,185340_1074485096,170987,Salta Cautiva Cerveza Rubia,Salta,1 X 473 mL,3519,True,Cervezas,False
185340,,1074392833,185340_1074392833,81936,Antares Kolsch Cerveza ,Antares,1 X 473 mL,4859,True,Cervezas,False
185340,,2482831,185340_2482831,193507,Warsteiner Cerveza Rubia,Warsteiner,1 X 473 mL,4009,True,Cervezas,False
185340,,1074392827,185340_1074392827,29240,Rabieta Cerveza American Ipa,Rabieta,1 X 473 mL,2735.4,True,Cervezas,False
185340,,2114019305,185340_2114019305,626222,Blue Moon Belgian White Lata 473 ml,Blue Moon,1 x 473 mL,5299,True,Cervezas,False
185340,,1074739728,185340_1074739728,364118,Imperial Golden Lata 710ml,Imperial,1 X 710 mL,5079,True,Cervezas,False
185340,,2114566589,185340_2114566589,5443,Konig Pilsener Cerveza Alemana,Pilsener Konign,1 X 330 mL,5299,True,Cervezas,True
185340,,1074392819,185340_1074392819,91592,Cerveza Kunstmann Session Ipa 470ml,Kunstmann,1 X 470 mL,5029,True,Cervezas,False
185340,,2115151512,185340_2115151512,53387,Estrella Damm Cerveza,Estrella Damm,1 X 500 mL,2447.1,True,Cervezas,False
185340,,2115220400,185340_2115220400,533969,Heineken Cerveza 0.0 Lata 330ml,Heineken,1 X 330 mL,3679,True,Cervezas,False
185340,,2112989953,185340_2112989953,484755,Cerveza Stella Artois Blanche 473 cc,Stella Artois,1 X 473 mL,4029,False,Cervezas,False
185340,,2482864,185340_2482864,354820,Cerveza Patagonia Bohemian 473 cc,Patagonia,1 X 473 mL,5099.25,False,Cervezas,True
185340,,2114135345,185340_2114135345,616534,Cerveza Goose Island Lager 473 cc,Goose Island,1 x 473 mL,4109,False,Cervezas,False
185340,,1074392806,185340_1074392806,271120,Sol Cerveza Rubia Original ,Sol,1 X 473 mL,2549,False,Cervezas,False
185340,,2533055,185340_2533055,433532,Cerveza Temple Wolf Ipa 473 cc,Temple,1 X 473 mL,4236.75,False,Cervezas,False
185340,,2114013445,185340_2114013445,522389,Heineken Cerveza sin Alcohol,Heineken Cero,1 X 355 mL,2369,False,Cervezas,False
185340,,2112096354,185340_2112096354,478065,Cerveza Corona 410 cc,Corona,1 X 410 mL,6439,False,Cervezas,True
185340,,2114272855,185340_2114272855,0,6 x Sixpack Heineken Cerveza,,,27714,True,Cervezas,False
185340,,2114272833,185340_2114272833,0,6 x Andes Cerveza Rubia Origen Mendocina,,,16555.5,True,Cervezas,False
185340,,2114272827,185340_2114272827,0,6 x Andes Cerveza Ipa Origen Mendocina,,,11037,True,Cervezas,False
185340,,2114633462,185340_2114633462,0,6 x Stella Artois Porrón 330 mL,,,13527,True,Cervezas,False
185340,,2114272846,185340_2114272846,0,6 x Sixpack Michelob Ultra,,,11192.4,True,Cervezas,False
185340,,2114272837,185340_2114272837,0,6 x Stella Artois Cerveza Rubia,,,19840.5,True,Cervezas,False
185340,,2114633690,185340_2114633690,0,6 x Miller Rubia 330 mL,,,25902,True,Cervezas,False
185340,,2114272836,185340_2114272836,0,6 x Budweiser Cerveza Rubia,,,7893.6,True,Cervezas,False
185340,,2114641631,185340_2114641631,0,6 x Heineken Rubia 710 mL,,,35235.9,True,Cervezas,False
185340,,2114272858,185340_2114272858,0,6 x Sixpack Schneider Cerveza Rubia,,,13495.5,True,Cervezas,False
185340,,2114272835,185340_2114272835,0,6 x Brahma Cerveza,,,13450.5,True,Cervezas,False
185340,,2114272853,185340_2114272853,0,6 x Sixpack Amstel Cerveza Lager,,,13990.5,True,Cervezas,False
185340,,2114641635,185340_2114641635,0,6 x Schneider Lager 710 mL,,,17234.1,True,Cervezas,False
185340,,2114272847,185340_2114272847,0,6 x Quilmes Cerveza Clásica,,,12775.5,True,Cervezas,False
185340,,2114272854,185340_2114272854,0,6 x Sixpack Grolsch Cerveza,,,26994,True,Cervezas,False
185340,,2114272857,185340_2114272857,0,6 x Sixpack Miller Cerveza,,,23874,True,Cervezas,False
185340,,2114272842,185340_2114272842,0,6 x Patagonia Cerveza Amber Lager,,,25780.5,True,Cervezas,False
185340,,2114272845,185340_2114272845,0,6 x Stella Artois 0.0%,,,17050.5,True,Cervezas,False
185340,,2114272830,185340_2114272830,0,6 x Andes Cerveza Roja Origen Mendocina,,,16465.5,True,Cervezas,False
185340,,2114656367,185340_2114656367,0,6 x Corona 473 mL,,,22990.5,True,Cervezas,False
185340,,2114649584,185340_2114649584,0,4 x Quilmes Clásica 710 mL,,,13800.6,True,Cervezas,False
185340,,2114272829,185340_2114272829,0,6 x Quilmes Cerveza Stout,,,10256.4,True,Cervezas,False
185340,,2114272844,185340_2114272844,0,6 x Patagonia Vera Ipa,,,16377,True,Cervezas,False
185340,,2114632984,185340_2114632984,0,4 x Stella Artois Premium Lager 710 mL,,,17729.4,True,Cervezas,False
185340,,2114632983,185340_2114632983,0,4 x Andes Origen Rubia 710 mL,,,10218,True,Cervezas,False
185340,,2114641636,185340_2114641636,0,6 x Blue Moon Belgian White 355 mL,,,35334,True,Cervezas,False
185340,,2114641638,185340_2114641638,0,6 x Salta Cautiva Roja 473 mL,,,21174,True,Cervezas,False
185340,,2114641639,185340_2114641639,0,6 x Salta Cautiva Session 473 mL,,,21174,True,Cervezas,False
185340,,2114641637,185340_2114641637,0,6 x Grolsch Ipa 473 mL,,,21280.5,True,Cervezas,False
185340,,2115221134,185340_2115221134,1014217,Warsteiner Cerveza 330 ml,,1 x 330 mL,3509,True,Cervezas,False
185340,,2115195685,185340_2115195685,1008864,Antares Cerveza Lager Porron,Antares,1 x 330 mL,3789,True,Cervezas,False
185458,,2539095,185458_2539095,188850,Corona Cerveza Rubia,Corona,1 X 710 mL,5857.5,True,Cervezas,True
185458,,2469372,185458_2469372,428367,Heineken Cerveza Rubia,Heineken,1 X 473 mL,3926.15,True,Cervezas,False
185458,,2114869440,185458_2114869440,299182,Pampa Brewing Nitro Cream Stout 473ml,Pampa,1 X 473 mL,2982.65,True,Cervezas,False
185458,,1074483987,185458_1074483987,96872,Heineken Cerveza Rubia en Lata,Heineken,1 X 710.0 mL,5881.15,True,Cervezas,False
185458,,2115299987,185458_2115299987,1049259,Stones Cerveza Maracuyá,,1 x 473 mL,2889,True,Cervezas,False
185458,,2482871,185458_2482871,162208,Corona Cerveza Tipo Lager 330 ml,Corona,1 X 330.0 mL,3741.75,True,Cervezas,True
185458,,2114318537,185458_2114318537,681636,Corona Cerveza Cero,Corona 0,1 X 330 mL,2638.3,True,Cervezas,False
185458,,2482872,185458_2482872,442634,Cerveza Andes Origen Ipa 473 cc,Andes Origen,1 X 473.0 mL,2834.25,True,Cervezas,True
185458,,2469339,185458_2469339,262474,Cerveza Andes Origen Rubia 473 cc,Andes Origen,1 X 473 mL,2759.25,True,Cervezas,True
185458,,2114120281,185458_2114120281,156789,Schneider Cerveza Lager,Schneider,1 X 710 mL,2872.35,True,Cervezas,False
185458,,2482874,185458_2482874,43389,Heineken Cerveza Original,Heineken,1 X 330 mL,4919,True,Cervezas,False
185458,,2114629803,185458_2114629803,629042,Stella Artois Cerveza,Stella Artois,1 x 330 mL,3381.75,True,Cervezas,False
185458,,2114084425,185458_2114084425,612401,Michelob Cerveza Light Ultra,Michelob Ultra,1 X 473 mL,2567.2,True,Cervezas,True
185458,,2469420,185458_2469420,63327,Stella Artois Cerveza Rubia,Stella Artois,1 X 473 mL,3456.75,True,Cervezas,True
185458,,2114833020,185458_2114833020,871704,Heineken Cerveza Sin Alcohol,Heineken,1 x 473 mL,3071.2,True,Cervezas,False
185458,,2111346548,185458_2111346548,85169,1890 Cerveza Rubia,1890,1 X 473 mL,2439,True,Cervezas,False
185458,,2469564,185458_2469564,16264,Schneider Cerveza Rubia Lager,Schneider,1 X 473.0 mL,2264.25,True,Cervezas,False
185458,,2469409,185458_2469409,442640,Cerveza Andes Origen Roja 473 cc,Andes Origen,1 X 473 mL,2744.25,True,Cervezas,True
185458,,2482839,185458_2482839,228999,Cerveza Patagonia Amber Lager 473 cc,Patagonia,1 X 473 mL,4154.25,True,Cervezas,False
185458,,2114914425,185458_2114914425,930894,Cerveza Quilmes Bajo Cero,,473 mL,1779,True,Cervezas,False
185458,,2114630022,185458_2114630022,285422,Salta Cerveza Cautiva Roja,Salta,1 X 473 mL,3579,True,Cervezas,False
185458,,2114263233,185458_2114263233,448096,Imperial Cerveza Roja Amber Lager Lata,Imperial,1 X 473 mL,2819.25,True,Cervezas,False
185458,,1074392807,185458_1074392807,2621,Rabieta Cerveza Red Honey,Rabieta,1 X 473 mL,3475.65,True,Cervezas,False
185458,,1074392831,185458_1074392831,14038,Pampa Brewing Amber Ale Lata 473ml,Pampa,1 X 473 mL,2693.65,True,Cervezas,False
185458,,1074392811,185458_1074392811,48040,Antares Cerveza Artesanal Honey,Antares,1 X 473 mL,4729,True,Cervezas,False
185458,,1074392822,185458_1074392822,57990,Antares Cerveza Scotch,Antares,1 X 473 mL,4749,True,Cervezas,False
185458,,1074392805,185458_1074392805,16183,Kunstmann Torobayo Lata 470ml,Kunstmann,1 X 470 mL,5179,True,Cervezas,False
185458,,1074392815,185458_1074392815,86175,Rabieta Cerveza Irish Red Ale,Rabieta,1 X 473 mL,3458.65,True,Cervezas,False
185458,,2482851,185458_2482851,628296,Cerveza Patagonia Amber Lager 730 cc,Patagonia,1 X 730 mL,5856.75,False,Cervezas,False
185458,,2114263236,185458_2114263236,616408,Imperial Cerveza Sin Alcohol Roja,Imperial,1 X 355 mL,1399,False,Cervezas,False
185458,,2482853,185458_2482853,300550,Cerveza Quilmes Stout 473 cc,Quilmes,1 X 473 mL,2279.2,True,Cervezas,False
185458,,2482873,185458_2482873,13942,Imperial Cerveza Negra Cream Stout en Lata,Imperial,1 X 473 mL,3779,True,Cervezas,False
185458,,2112599376,185458_2112599376,186987,Rabieta Cerveza Helles Munich,Rabieta,1 X 473 mL,2029.5,True,Cervezas,False
185458,,2114566587,185458_2114566587,264275,Kostritzer Cerveza Schwarzbier,Kostritzer,1 X 500 mL,7009,True,Cervezas,False
185458,,2111346555,185458_2111346555,229428,Andes Origen Cerveza Negra en Lata,Andes Origen,1 X 473 mL,2789.25,True,Cervezas,False
185458,,2114632987,185458_2114632987,0,6 x Corona Porrón 330 mL,,,22450.5,True,Cervezas,False
185458,,2114272855,185458_2114272855,0,6 x Sixpack Heineken Cerveza,,,27714,True,Cervezas,False
185458,,2114272833,185458_2114272833,0,6 x Andes Cerveza Rubia Origen Mendocina,,,16555.5,True,Cervezas,False
185458,,2114272846,185458_2114272846,0,6 x Sixpack Michelob Ultra,,,11552.4,True,Cervezas,False
185458,,2114633462,185458_2114633462,0,6 x Stella Artois Porrón 330 mL,,,13527,True,Cervezas,False
185458,,2114272827,185458_2114272827,0,6 x Andes Cerveza Ipa Origen Mendocina,,,11337,True,Cervezas,False
185458,,2114641631,185458_2114641631,0,6 x Heineken Rubia 710 mL,,,35286.9,True,Cervezas,False
185458,,2114272858,185458_2114272858,0,6 x Sixpack Schneider Cerveza Rubia,,,13585.5,True,Cervezas,False
185458,,2114272837,185458_2114272837,0,6 x Stella Artois Cerveza Rubia,,,20740.5,True,Cervezas,False
185458,,2114272836,185458_2114272836,0,6 x Budweiser Cerveza Rubia,,,11300.4,True,Cervezas,False
185458,,2114272854,185458_2114272854,0,6 x Sixpack Grolsch Cerveza,,,26994,True,Cervezas,False
185458,,2114656367,185458_2114656367,0,6 x Corona 473 mL,,,22990.5,True,Cervezas,False
185458,,2114633690,185458_2114633690,0,6 x Miller Rubia 330 mL,,,25902,True,Cervezas,False
185458,,2114272845,185458_2114272845,0,6 x Stella Artois 0.0%,,,17050.5,True,Cervezas,False
185458,,2114272844,185458_2114272844,0,6 x Patagonia Vera Ipa,,,16377,True,Cervezas,False
185458,,2114272830,185458_2114272830,0,6 x Andes Cerveza Roja Origen Mendocina,,,16465.5,True,Cervezas,False
185458,,2114272842,185458_2114272842,0,6 x Patagonia Cerveza Amber Lager,,,24925.5,True,Cervezas,False
185458,,2114641636,185458_2114641636,0,6 x Blue Moon Belgian White 355 mL,,,35334,True,Cervezas,False
185458,,2114641635,185458_2114641635,0,6 x Schneider Lager 710 mL,,,17234.1,True,Cervezas,False
185458,,2114649584,185458_2114649584,0,4 x Quilmes Clásica 710 mL,,,13800.6,True,Cervezas,False
185458,,2114272857,185458_2114272857,0,6 x Sixpack Miller Cerveza,,,23874,True,Cervezas,False
185458,,2114272847,185458_2114272847,0,6 x Quilmes Cerveza Clásica,,,12775.5,True,Cervezas,False
185458,,2114272835,185458_2114272835,0,6 x Brahma Cerveza,,,13450.5,True,Cervezas,False
185458,,2114272864,185458_2114272864,0,6 x Sixpack Warsteiner Cerveza,,,24054,True,Cervezas,False
185458,,2114632983,185458_2114632983,0,4 x Andes Origen Rubia 710 mL,,,10218,True,Cervezas,False
185458,,2114632982,185458_2114632982,0,4 x Budweiser 710 mL,,,14588.8,True,Cervezas,False
185458,,2114272851,185458_2114272851,0,6 x Sixpack Imperial Cerveza Ipa,,,22734,True,Cervezas,False
185458,,2114641639,185458_2114641639,0,6 x Salta Cautiva Session 473 mL,,,21174,True,Cervezas,False
185458,,2114641638,185458_2114641638,0,6 x Salta Cautiva Roja 473 mL,,,21474,True,Cervezas,False
185458,,2114084532,185458_2114084532,604026,Cerveza Stella Artois 0% 473 cc,Stella Artois 0,1 x 473 mL,2841.75,True,Cervezas,True
185458,,2114869743,185458_2114869743,892720,Imperial Cerveza Sin Alcohol Golden,,1 x 473 cc,2419,True,Cervezas,False
185458,,2528354,185458_2528354,271499,Cerveza Quilmes 0% 473 cc,Quilmes 0,1 X 473 mL,1658.3,True,Cervezas,False
185458,,2115096847,185458_2115096847,993850,Estrella Galicia Cerveza 0.0 Tostada Lata 330ml,Estrella Galicia,1 x 330 mL,4059,True,Cervezas,False
185458,,2114013445,185458_2114013445,522389,Heineken Cerveza sin Alcohol,Heineken Cero,1 X 355 mL,2369,False,Cervezas,False
185460,,2482872,185460_2482872,442634,Cerveza Andes Origen Ipa 473 cc,Andes Origen,1 X 473.0 mL,2729.25,True,Cervezas,True
185460,,2469372,185460_2469372,428367,Heineken Cerveza Rubia,Heineken,1 X 473 mL,3900.65,True,Cervezas,False
185460,,1074392807,185460_1074392807,2621,Rabieta Cerveza Red Honey,Rabieta,1 X 473 mL,3339.65,True,Cervezas,False
185460,,2539095,185460_2539095,188850,Corona Cerveza Rubia,Corona,1 X 710 mL,5857.5,True,Cervezas,True
185460,,2115299987,185460_2115299987,1049259,Stones Cerveza Maracuyá,,1 x 473 mL,2889,True,Cervezas,False
185460,,2114120281,185460_2114120281,156789,Schneider Cerveza Lager,Schneider,1 X 710 mL,2872.35,True,Cervezas,True
185460,,2111346548,185460_2111346548,85169,1890 Cerveza Rubia,1890,1 X 473 mL,2409,True,Cervezas,False
185460,,1074483987,185460_1074483987,96872,Heineken Cerveza Rubia en Lata,Heineken,1 X 710.0 mL,5898.15,True,Cervezas,False
185460,,2114084425,185460_2114084425,612401,Michelob Cerveza Light Ultra,Michelob Ultra,1 X 473 mL,2463.2,True,Cervezas,True
185460,,2114951104,185460_2114951104,948216,Schneider Bebida Refrescante Remix Limón,Schneider,1 x 473 mL,2155.3,True,Cervezas,False
185460,,2469339,185460_2469339,262474,Cerveza Andes Origen Rubia 473 cc,Andes Origen,1 X 473 mL,2451.75,True,Cervezas,True
185460,,2482879,185460_2482879,606296,Amstel Cerveza Lager Pura Malta ,Amstel,1 X 473 mL,2331.75,True,Cervezas,False
185460,,2482871,185460_2482871,162208,Corona Cerveza Tipo Lager 330 ml,Corona,1 X 330.0 mL,3599.25,True,Cervezas,True
185460,,2114263234,185460_2114263234,354442,Miller Cerveza Genuine Draft en Lata,Miller,1 X 710 mL,4971.65,True,Cervezas,False
185460,,2469564,185460_2469564,16264,Schneider Cerveza Rubia Lager,Schneider,1 X 473.0 mL,2249.25,True,Cervezas,True
185460,,2482855,185460_2482855,288202,Cerveza Brahma Chopp 473 cc,Brahma,1 X 473.0 mL,2174.25,True,Cervezas,True
185460,,2114083630,185460_2114083630,583007,Cerveza Andes Origen Rubia 710 cc,Andes,1 X 710 mL,3719.25,True,Cervezas,True
185460,,2469409,185460_2469409,442640,Cerveza Andes Origen Roja 473 cc,Andes Origen,1 X 473 mL,2669.25,True,Cervezas,True
185460,,2482839,185460_2482839,228999,Cerveza Patagonia Amber Lager 473 cc,Patagonia,1 X 473 mL,4109.25,True,Cervezas,True
185460,,2114549144,185460_2114549144,794526,Cerveza Quilmes Clásica 710 cc,Quilmes,1 X 710 mL,3322.65,True,Cervezas,False
185460,,1074392811,185460_1074392811,48040,Antares Cerveza Artesanal Honey,Antares,1 X 473 mL,4729,True,Cervezas,False
